Symbol,Fincode,ISIN,Latest_Date,Latest_Close,Latest_Volume,Turnover,1_Week,1_Month,3_Months,6_Months,9_Months,1_Year,3_Years,5_Years,Raw_Score,Normalized_Score
AAREYDRUGS,124412,INE198H01019,2025-09-09,72.17,53893,2941369.1599444444,8.837279445030914,7.974266906044282,34.24479166666667,97.67187072035061,20.685618729097,3.469534050179214,75.38274605103281,,4114.989320782453,57.55893030782995
AARON,290393,INE721Z01010,2025-09-09,203.44,27915,5238894.12125,-4.827844311377243,-10.37885462555066,2.9033889731917095,15.49247800170309,15.230812800906248,46.30708378281192,126.86367437970449,1340.283185840708,2099.059408320365,44.2849082572732
AARTECH,292026,INE01C001026,2025-09-09,57.87,38727,2521299.82,-6.450048496605241,-7.776892430278888,-20.8777686628384,-1.4475476839237083,-27.26244343891403,-26.737561716672996,,,-2105.612956256285,16.598968712583485
AARTIDRUGS,124348,INE767A01016,2025-09-09,492.35,267757,115433092.15472221,4.8557129166223,0.12201321809863197,4.1790097333897585,44.723691945914176,10.603167471638784,-9.585896611881358,4.878048780487812,-31.303195200223243,1453.7561764295363,40.035867020044435
AARTIIND,124208,INE769A01020,2025-09-09,388.0,329228,140433940.99222222,1.2922594961493248,3.4390829112236676,-18.862400669176075,1.3716525146962768,-11.253430924062211,-34.354115557059465,-54.87322633170505,-25.34872534872535,-1608.8790810779094,19.86974532620262
AARTIPHARM,308020,INE0LRU01027,2025-09-09,906.65,235539,184366385.70749995,4.188692254654095,7.137370753323484,-1.112504771772923,22.694363624061157,48.91188305822452,33.6847537599528,,,3098.3431613020075,50.86475733329651
AARTISURF,299121,INE09EO01013,2025-09-09,486.75,3209,1687832.381666667,3.6630816739431347,1.6179540709812108,-17.212347988774564,10.524523160762948,-25.652970826332677,-26.61138333961553,-40.34349760709207,-5.979309780763596,-1741.7216612557204,18.995034688877183
AARVEEDEN,114274,INE273D01019,2025-09-09,169.0,24982,3646225.6037777774,-6.163242642976122,-4.34142752023546,7.19949254678084,13.605808012906703,80.26666666666667,276.81159420289856,560.15625,1388.9867841409693,9310.44533991918,91.76874947584412
AARVI,207660,INE754X01016,2025-09-09,124.63,8700,991126.2333333333,1.4159003987305678,24.022290775201512,10.03884866678438,20.859193173002318,-16.59639965201098,-14.060129637291418,13.71350364963504,246.67593880389424,-412.8304405836153,27.745205643208177
AAVAS,267615,INE216P01012,2025-09-09,1589.2,64064,115312548.46222223,3.9848197343453573,-7.1566279137699365,-13.785059404329186,-15.127239712675905,-4.486582324127768,-13.609306623902581,-31.300118880363126,18.65014185456174,-1102.89062423059,23.20145933669394
ABAN,123204,INE421A01028,2025-09-09,44.24,23967,1123750.0495,-4.2216930071443945,2.692664809656462,-20.588763238197807,10.683012259194404,-34.09801876955161,-43.08503795188473,-18.825688073394492,73.8310412573674,-2500.191932391409,14.000837697449676
ABB,100002,INE117A01022,2025-09-09,5131.9,150868,860448942.7455555,-0.31661551610271904,2.1883711668657835,-15.552081619220015,0.2608160514208019,-33.38006685489891,-32.482995434751146,54.824792964566385,470.6866833472338,-2389.0279337546176,14.732804300063684
ABBOTINDIA,100488,INE358A01014,2025-09-09,30630.0,6471,199376449.53000003,-5.739344514540699,-6.743796620490181,-3.176861071597914,3.4902186032368143,6.91565949648763,2.4442125541820494,67.59318027620319,85.34318441737618,400.78253543902053,33.102493373094305
ABCAPITAL,242461,INE674K01013,2025-09-09,289.7,4789449,1027688568.921,5.402947062033824,6.585724797645319,17.644670050761416,78.61767063320796,47.27263484317014,33.65628604382929,151.69417897480452,306.3113604488078,4904.732383726173,62.75904503750625
ABDL,313126,INE552Z01027,2025-09-09,506.5,148525,59643803.10416667,-0.17737485218761873,2.0346494762288523,19.359019677153285,57.567273292891585,35.99140824271715,45.776370700820266,,,4257.994573213925,58.50055772373669
ABFRL,210591,INE647O01011,2025-09-09,91.08,18714097,1571439573.2278953,9.313490158425356,22.76587141124141,17.78093883357041,13.572916605089569,-9.52985355549446,-12.980598049627362,-16.1003888873619,106.1487987225085,-84.61843135824037,29.90633903419708
ABGSEC,313135,INF209KC1134,2025-09-09,109.75,2095,225968.09666666665,0.32909772374074364,-0.20912893253319148,-0.3993102822397656,3.547504481554869,5.023923444976076,7.156805311462604,,,424.88918833650456,33.26122520208707
ABINFRA,313226,INE00YB01017,2025-09-09,215.0,42893,5216450.14830519,6.588666898021908,15.2938652938653,45.37832172560689,134.30688753269396,146.9132424852909,,,,,
ABLBL,313364,INE14LE01019,2025-09-09,149.15,3601263,,5.81015891032917,12.872710761313774,,,,,,,,
ABMINTLLTD,224765,INE251C01025,2025-09-09,45.0,359,19670.766777777775,2.7866605756052967,-15.887850467289718,-10.197565356216323,-8.16326530612245,-38.95822029300054,-22.813036020583187,-43.217665615141954,31.57894736842104,-2314.7317940172575,15.222012080080443
ABREL,100040,INE055A01016,2025-09-09,1780.5,92457,191973066.26749995,-2.2401581288090897,-4.576879789913719,-27.78634003893575,0.29290824086070216,-35.28984190441577,,,,,
ABSLAMC,209979,INE404A01024,2025-09-09,847.65,157913,114374853.82168445,2.5838073338981027,-0.14136773281499035,11.188870219063167,47.31773011263896,4.617708159269871,20.379049125904857,83.78189922471448,,2056.367994509595,44.003803857368
ABSLBANETF,296164,INF209KB17D5,2025-09-09,55.46,31101,1676368.089666667,1.0016390457111715,-1.1936575806164291,-3.4302629287828643,13.951099239778095,1.7427994863327885,6.6948826471719975,,,478.56711597779656,33.61467101919312
ABSLLIQUID,309831,INF209KB18T9,2025-09-09,999.99,1495,1494998.4219444443,-0.0009999999999990906,0.0,-0.0009999999999990906,0.0,-0.001999980000198179,-0.0009999999999990906,,,-0.12499920000788624,30.462691551545173
ABSLNN50ET,293838,INF209KB16D7,2025-09-09,70.46,9531,646498.8495000001,0.4132820293572638,2.666472388168437,-1.3717805151175868,14.643670680117138,-7.093881856540096,-8.766023565971786,,,-153.94321533773513,29.449865470555174
ABSLPSE,313102,INF209KB19Z4,2025-09-09,9.65,35215,337891.83777777775,-0.4127966976264102,-1.127049180327863,-6.310679611650488,10.28571428571429,-6.673114119922626,-11.952554744525552,,,-395.3293010325424,27.860443038553477
ACC,100410,INE012A01025,2025-09-09,1850.2,234661,450983047.2991667,1.5477497255762922,3.467173694217649,-2.917410011543704,-0.2049622437971928,-17.697560107648854,-24.748851018831083,-21.787284409874868,37.74055462497674,-1315.610468008275,21.800791645103708
ACCELYA,132268,INE793A01012,2025-09-09,1404.3,5115,7077482.491980262,-0.1493174061433544,0.7388809182209436,-2.2279468077699645,10.016060166869044,-7.983932506081186,-17.73444543647861,28.64560322070163,42.98459719922016,-486.7321841775521,27.25859479033263
ACCURACY,288828,INE648Z01023,2025-09-09,7.03,153665,1299621.7375,1.7366136034732287,-2.2253129346314346,-18.91580161476355,-14.580801944106927,-38.06167400881057,-31.74757281553398,-71.05208976734609,80.719794344473,-2972.5803762885503,10.890365164671698
ACE,132762,INE731H01025,2025-09-09,1143.4,5194212,6298097476.933332,5.64538482860576,6.056952045264835,-9.037390612569602,-0.6818675352877228,-14.697105341689046,-7.465706308420669,271.4146499918792,1692.1630094043892,-1040.7493139850567,23.610632848803935
ACEINTEG,286680,INE543V01017,2025-09-09,27.09,306221,7837726.495000001,13.39472582670573,12.266887691670124,1.0067114093959715,30.680173661360342,-16.69741697416975,-21.31861748475167,-23.148936170212767,181.21107266436,-424.7657788096169,27.66661662986331
ACI,293601,INE128X01021,2025-09-09,688.15,128878,78451511.14611112,1.3550335076220534,10.902497985495565,8.489673655998743,20.337501092943945,2.816375317495895,-1.805079908675796,,,688.2078033949315,34.99506380480851
ACL,132141,INE666E01020,2025-09-09,97.52,13888,931294.5600000003,5.1995685005393675,55.36084116616217,42.21962957561617,73.09194178203761,16.441791044776114,10.931634626322374,1103.9506172839508,1812.1568627450984,3205.485206597215,51.57024112169537
ACLGATI,132345,INE152B01027,2025-09-09,61.21,68887,4677201.5037222225,-0.6975989617131728,-2.5938892425206914,-15.618968844775303,12.539069681926826,-36.877384758172624,-38.97308075772682,,,-2305.6155921274467,15.282038306267488
ACMESOLAR,313229,INE622W01025,2025-09-09,300.25,835291,197002083.00844446,4.543871866295269,10.834256183093402,18.629000395100753,49.32610533645,12.033582089552239,,,,,
ACUTAAS,232793,INE00FF01025,2025-09-09,1503.9,589269,,6.955408576914884,17.4279690794097,36.099547511312224,,,,,,,
ADANIENSOL,271875,INE931S01010,2025-09-09,794.15,1363001,1115603067.101389,4.075748640325014,0.5062329937353667,-12.200110558319516,1.3981103166496338,-4.59514656415185,-21.14095625837843,-79.79827529190302,191.8596104373392,-881.7373237127434,24.65765767448338
ADANIENT,112599,INE423A01024,2025-09-09,2311.6,369431,885271712.7086111,1.6445343417465526,6.129195170102383,-10.444754377808769,4.074557651614065,-8.543846808173933,-22.014742843648268,-33.02039870190079,674.9245725779416,-1002.5955990558142,23.861858474333186
ADANIGREEN,289554,INE364U01010,2025-09-09,943.7,868754,837224986.7755556,1.0547732505220349,3.2438050434877845,-9.849063813526932,8.018085045498777,-21.25333778371162,-49.41980436821653,-59.2512630079019,62.77705907718845,-1916.7421183483775,17.842601068846687
ADANIPORTS,132921,INE742F01042,2025-09-09,1380.9,3515252,4462405404.715555,3.345307588684332,4.2188679245283085,-5.184015380390003,23.382773409578274,9.599587285209733,-3.8303503029458876,52.274356288250544,304.244730679157,720.1567568338953,35.20543377343656
ADANIPOWER,209867,INE814H01011,2025-09-09,643.65,5547306,3020828628.0133333,5.802580751212288,11.570462818512741,9.64142747636488,25.712890624999996,19.949683190458433,1.3302896725440696,62.12846347607053,1609.5617529880478,1592.7464454182132,40.9510575154894
ADFFOODS,119183,INE982B01027,2025-09-09,225.91,67768,17103920.341333333,2.444222746236163,-2.110234855706736,-24.137815238926766,-1.9317589859350657,-34.24246834521904,-13.261662507199077,58.74499332443257,199.8539952216618,-2265.568991017222,15.545727764368614
ADL,300014,INE0CHO01012,2025-09-09,85.97,12093,1057677.2941666667,-2.0842824601366723,-2.770866319837144,-9.799601301017734,32.09895513214505,-14.030000000000001,-13.50236442298018,13.86754966887417,,-246.05477948304934,28.843350866045498
ADOR,117041,INE045A01017,2025-09-09,948.2,2180,,-3.3583040309840424,-6.410699304150415,-8.235749540307744,,,,,,,
ADROITINFO,132172,INE737B01033,2025-09-09,10.52,28905,391362.4591666667,-1.5902712815715616,-7.067137809187285,-7.880910683012263,-30.238726790450933,-49.904761904761905,-42.91915355398807,-14.06778297687036,144.4137648116884,-3736.893106014945,5.8576981234259495
ADSL,132875,INE102I01027,2025-09-09,162.69,88842,17683856.96566667,-1.4597213809812215,-1.6919451326364199,-15.92248062015504,-14.269905675291147,-37.354639969195226,-47.40908356230807,43.5288928098809,699.4594594594594,-3180.257476073761,9.522901749945266
ADVANIHOTR,123269,INE199C01026,2025-09-09,60.99,50120,3081695.026666667,-1.326646173758292,7.433503611062179,-3.649289099526059,-1.0545100584036318,-13.843763243395966,-22.79746835443038,45.474060822898046,177.8587699316629,-1201.6299118833103,22.551304054282497
ADVENZYMES,207679,INE837H01020,2025-09-09,342.2,110306,34656337.407222226,0.27838827838827507,12.325619563433452,2.8399699474079605,28.164794007490634,-9.326974032856384,-23.879434990546105,23.761301989150084,48.78260869565217,-198.8047578870471,29.154471716367418
AEGISLOG,100003,INE208C01025,2025-09-09,702.0,204061,157221688.31416667,1.5184381778741864,-1.515151515151509,-12.52336448598131,-4.755443999728643,-9.942270686337395,-14.655644033797333,,,-1107.6224051206764,23.170302616668543
AEGISVOPAK,313346,INE0INX01018,2025-09-09,243.46,93735,,0.045202383398402976,-1.3812937983554083,-3.285265959559839,,,,,,,
AEROENTER,111076,INE065D01027,2025-09-09,84.98,87566,,-4.816308243727596,-11.937823834196887,,,,,,,,
AEROFLEX,232356,INE024001021,2025-09-09,175.44,217422,41331789.331,0.4695911121291909,1.1648022142774825,1.1298132349550427,7.823735480302371,-22.81566212054554,-5.712903745902078,,,-814.6938640012028,25.099109709623686
AERONEU,229459,INE035801013,2025-09-09,107.18,21081,,4.027953023391251,,,,,,,,,
AETHER,304714,INE0BWX01014,2025-09-09,741.15,130373,105187036.8538889,-0.6434747637241193,0.9672365642667425,-7.10659898477158,-16.878820164862894,-16.68259232196054,-23.945613134941,-15.783194136696777,,-1755.523799960771,18.904153605966954
AFCONS,313222,INE101I01011,2025-09-09,438.55,1034786,465004084.34444445,2.9580936729663163,7.8445837944178125,-2.0547180346175296,-2.5660964230171097,-16.066985645933013,,,,,
AFFLE,229238,INE00WC01027,2025-09-09,2070.2,2071121,3555649330.086388,8.900578642819559,5.091629016701341,7.727532913566101,44.71357170319107,16.473500618881495,31.00873307176305,58.13917958903063,263.44803370786514,2539.226011442437,47.183213976952295
AFFORDABLE,313216,INE692Z01013,2025-09-09,249.4,120484,54544043.89777777,-10.928571428571427,-38.36648955887804,-45.486338797814206,-38.66961760727898,-61.426030469414584,,,,,
AFIL,313120,INE916Y01027,2025-09-09,7.15,1733438,13154483.16933333,3.174603174603184,2.8776978417266212,-14.26858513189448,7.051953885312173,-32.87645512579797,-37.29170320996316,,,-2270.085028813006,15.515991618825154
AFSL,303705,INE00ZE01026,2025-09-09,216.53,15482,,-0.7380581278078231,-2.2570306504762336,-15.196020835781148,,,,,,,
AGARIND,131921,INE204E01012,2025-09-09,863.95,22471,22692932.33472222,7.302987021051986,-8.605733629535587,-13.8848741589833,-9.429709613166992,-31.45973819912733,-27.4966431688486,31.519257116760553,760.0796416127426,-2305.1296493504665,15.28523802819089
AGARWALEYE,313281,INE943P01029,2025-09-09,422.9,163241,,-2.44521337946944,-4.7844196780367,16.069713187868796,-0.011821728336685511,,,,,,
AGI,100187,INE415A01038,2025-09-09,850.85,48997,41763817.875,-3.1694548765221375,-7.471045620140279,-1.527689369828127,27.66899242253732,-27.256016757149578,-10.413266649118187,132.18720152817576,1307.52688172043,-570.2629707492143,26.70858087566314
AGIIL,313138,INE976R01025,2025-09-09,1175.8,13830,12639455.975,0.49572649572649186,10.903603093755885,29.379401408450708,44.0137179251638,25.77755194822559,148.20307140218478,,,5720.955458375523,68.13351913211218
AGRITECH,200136,INE449G01018,2025-09-09,140.91,1907,302327.6222777778,1.4689997839706144,0.5064194008559258,-14.662063953488378,4.9608938547486,-33.20534698521047,-33.476536682088565,55.70165745856354,359.7389885807504,-2245.338059527244,15.678939652857975
AGROPHOS,283500,INE740V01019,2025-09-09,41.94,13580,489138.01999999996,-1.224682053697605,7.071738575440377,7.731826354996143,41.30727762803234,-0.7102272727272828,-3.829396927310254,2.9202453987730004,341.4736842105263,1050.2631843660117,37.37904108537938
AGSTRA,222276,INE583L01014,2025-09-09,5.04,156219,3048448.887166667,-9.83899821109123,-5.794392523364479,3.2786885245901667,-59.80861244019139,-93.62912400455062,-95.24842085415291,-93.99284862932062,,-7005.43754992147,0.0
AHCL,313437,INE0Y8W01017,2025-09-09,101.57,1429457,,,,,,,,,,,
AHLADA,290073,INE00PV01013,2025-09-09,57.27,10995,777720.9408333333,2.0309994655264574,-9.853612466551233,-16.686063427407614,-8.485139022051765,-43.02059496567506,-48.70577698163905,-54.22062350119903,27.834821428571445,-3225.683274830756,9.223792613939604
AHLEAST,221823,INE926K01017,2025-09-09,151.34,22954,3365963.083,-6.574479906167051,0.0793545827271555,2.9383757311930303,13.772365057886027,-13.057965186419251,14.408829755065014,-15.64102564102564,47.40909090909044,182.83296154423513,31.66739018230159
AHLUCONT,132811,INE758C01029,2025-09-09,944.65,61510,54864339.99722222,0.46261831330426706,-1.486077797476275,0.5963473723443931,28.86569811063366,-15.121973134462472,-21.019188161030055,98.89462048636699,281.8310428455942,-273.85077354988596,28.660326329389
AIAENG,132683,INE212H01026,2025-09-09,3033.3,102447,339594104.435,-2.5883939754006198,-1.7904552224308659,-13.758103036506302,-3.551669316375193,-13.051080662730028,-28.41600981734081,19.011280039234926,73.27202102136413,-1505.203179453746,20.55240606542927
AIIL,313090,INE206F01022,2025-09-09,3111.3,105266,225475093.51111114,-2.1511463345598525,9.414122942748639,22.66598328339379,112.10034767196129,70.00245881485124,92.5607303110011,,,7926.330003270462,82.65495172642241
AIRAN,284972,INE645W01026,2025-09-09,25.39,50739,1461720.1191666666,-0.6262230919765172,-3.239329268292675,-16.971877043819482,-2.608362102032987,-28.779803646563813,-35.86764334427886,34.33862433862435,107.26530612244898,-2325.657698711515,15.150069747692148
AIROLAM,287340,INE801L01010,2025-09-09,108.25,1161,125352.71850000002,1.5002344116268111,1.6909347111319841,-11.927426572288665,13.173026659696804,-22.706176365583726,-17.84928284131442,46.97895451459605,340.0406504065041,-1251.0020563757537,22.226209947277777
AJANTPHARM,132331,INE031B01049,2025-09-09,2561.3,27521,73276573.68055555,3.27822580645162,-1.6964114373440728,-3.2303158531056373,0.9081059785285209,-8.767742969598734,-22.31422505307855,83.7638111637251,154.6023856858847,-838.0853523365076,24.945086928355977
AJAXENGG,313290,INE274Y01021,2025-09-09,682.5,57806,,-0.6333260537235238,-1.0654490106544934,10.187278010978371,15.648563924425998,,,,,,
AJMERA,113349,INE298G01027,2025-09-09,1006.15,43286,39082388.325,6.369595094618882,17.699011522489318,5.344990053397545,28.4829523687907,-10.297329826594757,48.323137023660344,268.62062648836786,1071.303841676368,1223.2779927392296,38.518268380545635
AJOONI,287916,INE820Y01021,2025-09-09,5.22,228577,1430257.0838888888,-0.5714285714285762,-1.5094339622641524,-7.7738515901060135,-18.181818181818183,-31.853785900783294,-41.016949152542374,-17.91878209060938,10.85097614310965,-2728.2878237576424,12.498925417206292
AKASH,284807,INE737W01013,2025-09-09,30.52,196799,5620470.107222223,17.928902627511594,14.050822122570993,2.210314802411253,18.66251944012442,-13.073198518940474,-21.6431322207959,-33.507625272331154,-87.4092409240924,-574.4779503358551,26.68082706754221
AKG,289778,INE00Y801016,2025-09-09,12.39,24106,348619.63277777773,-1.2749003984063756,-1.038338658146957,-5.564024390243893,-6.561085972850673,-35.63636363636363,-41.279620853080566,-55.66079699796948,3.50256497306335,-2543.791335012051,13.713754585978464
AKI,288432,INE642Z01026,2025-09-09,9.5,118370,1152535.8094444445,3.9387308533916783,-5.847373637264617,17.86600496277915,16.707616707616697,-37.90849673202615,-54.61060678451983,,,-1685.7377268389,19.363664558066535
AKSHAR,289097,INE256Z01025,2025-09-09,0.55,1070193,646812.7581666666,-1.785714285714287,5.7692307692307745,-6.77966101694914,-6.77966101694914,-25.67567567567567,-68.39080459770115,-91.70644537465424,,-2791.5184775208145,12.082579051623382
AKSHARCHEM,124598,INE542B01011,2025-09-09,275.1,5774,1495627.6719999998,7.692307692307707,5.120366832250682,5.600552761890151,33.8816429822854,-9.2079207920792,-20.845921450151053,-26.600853788687296,19.738846572361272,150.61596459569282,31.455255263694536
AKSHOPTFBR,132351,INE523B01011,2025-09-09,7.89,159966,1489541.1830000002,-0.8793969849246267,-1.8656716417910384,-15.161290322580657,0.895140664961629,-46.18008185538881,-9.518348623853221,-35.32786885245901,18.64661654135337,-2375.5672717151824,14.82143690758739
AKUMS,313149,INE09XN01023,2025-09-09,462.25,177107,94944848.8625,-2.2107044637190585,-3.768085770792135,-20.00519165873497,-9.407153356197941,-21.559477346003728,-46.72083909635777,,,-2494.423643432706,14.03881937248633
AKZOINDIA,100710,INE133A01011,2025-09-09,3395.5,4397,14729916.775447406,-0.7686013209421995,-2.6686923121022734,9.99494077498048,13.532944150843992,-0.022917858796251717,-6.07808414326245,75.66726124709042,74.00421062924586,492.4056490495354,33.705791743185586
ALANKIT,131082,INE914E01040,2025-09-09,13.98,138522,2255930.813666667,-0.7102272727272702,-6.6132264529058125,-13.38289962825279,-8.447937131630642,-39.1644908616188,-44.98229043683589,7.1264367816091925,-22.116991643454035,-2945.864097669498,11.06628024450947
ALBERTDAVD,124075,INE155C01010,2025-09-09,798.35,1036,970354.147777778,-0.7952780366573441,0.0,-6.669394435351878,-1.2187577332343507,-43.411539552027214,-48.2229716583436,44.23667570009034,89.74450386215092,-2898.1248194626164,11.380622636910337
ALEMBICLTD,106235,INE426A01027,2025-09-09,103.1,178782,19413273.394613612,-0.597763208638647,-3.364888930546446,-10.30553407456355,13.738278910308816,-28.588680787241515,-33.16603893948408,38.202457274350316,-7.338079680550004,-1687.4005000802463,19.352715919160854
ALICON,131147,INE062D01024,2025-09-09,843.0,3684,3129585.6299999994,-0.823529411764706,2.7986098408633677,-7.828558932866829,22.014763352149373,-25.98120993941523,-41.79784589892295,-0.9866102889358677,156.5038795070744,-1548.5363034816385,20.267076282727032
ALIVUS,301987,INE03Q201024,2025-09-09,953.1,77686,,1.9630917357582267,1.9576379974326132,-7.105263157894734,-6.923828124999998,,,,,,
ALKALI,200059,INE773I01017,2025-09-09,93.74,103931,9835850.847722221,9.458197104156929,7.833889336247542,-7.962690230731467,12.53301320528211,-23.088283557597638,-24.585679806918748,0.47159699892818624,110.65168539325842,-1379.32575744099,21.381254164331608
ALKEM,212427,INE540L01014,2025-09-09,5336.0,92005,463659734.19583327,1.7058991708758222,12.00671704450042,9.221164670965102,13.36428047886636,-0.6803100948339277,-14.869855856287046,66.82037734669312,82.5147078943768,119.95943738168431,31.253395359877125
ALKYLAMINE,106767,INE150B01039,2025-09-09,2029.7,19027,36105291.656944446,-1.5568920360849807,-1.6665859212247403,0.644617444339763,24.812446193580126,2.6812364041078567,-11.803941164968384,-32.67770075292713,59.09981657704548,524.2630830251912,33.91555909593574
ALLCARGO,132749,INE418H01029,2025-09-09,31.45,1807838,63686316.193111114,-2.024922118380069,-9.704277921332183,-14.654002713704212,4.104601125455142,-41.83465877566118,-51.9553926061717,-58.26155469339538,34.56107990481618,-2879.1864636427863,11.505323476557432
ALLDIGI,132633,INE835G01018,2025-09-09,925.85,5053,4840393.621388887,-2.4805140088476887,-11.596486202616244,0.5648183348721062,1.9321809974678046,-6.701264674761928,,,,,
ALLTIME,313419,INE0GV601021,2025-09-09,284.95,582710,,-8.976201884682965,,,,,,,,,
ALMONDZ,131400,INE326B01035,2025-09-09,21.14,786339,18799399.642499994,8.132992327365727,1.5369836695485124,-1.3992537313432867,6.713780918727926,-32.00385976198134,-29.953611663353215,47.23157283807312,998.1818181818182,-1761.733280757187,18.863266874486555
ALOKINDS,121070,INE270A01029,2025-09-09,18.13,2953544,54630554.767555565,-0.7119386637459065,0.2765486725663756,-15.909090909090908,13.953488372093014,-20.412642669007912,-32.071937055076816,-11.560975609756103,-36.93913043478261,-1509.599998012464,20.52345492673148
ALPA,132878,INE385I01010,2025-09-09,95.39,8825,943411.1305555555,-0.6250651109490514,-0.8935064935064929,-5.582500247451253,-10.557899671823726,-20.6933821084137,-18.148275270293464,46.07963246554365,259.9622641509434,-1585.275722789227,20.025163179003115
ALPHA,304713,INF174KA1IA5,2025-09-09,48.53,609098,29205673.840777785,0.4761904761904845,1.399916422900129,-5.103637074696909,17.307227459511733,-14.15177781708827,-14.014883061658393,,,-555.2781785253295,26.807249217837757
ALPHAETF,312555,INF769K01KU7,2025-09-09,24.94,330563,7955788.273277776,0.3218020917136036,2.549342105263162,-2.2344178753430035,19.273075083692017,-8.308823529411757,-11.872791519434626,,,-169.33576240906913,29.348512239981005
ALPHAGEO,126397,INE137C01018,2025-09-09,262.39,21874,6390035.822111112,6.428977042264945,5.44102873216797,-7.462528654558287,2.8940041566997357,-29.74832663989291,-37.50387042991545,-20.43966040024258,61.1237334970832,-2108.633873962169,16.57907728283043
ALPL30IETF,299514,INF109KC17V7,2025-09-09,27.34,653642,17561908.002222218,0.9228497600590625,2.3970037453183544,-1.477477477477478,11.00284206252538,-6.497948016415863,-11.377633711507299,,,-273.3065177137666,28.6639100174553
ALPSINDUS,130715,INE093B01015,2025-09-09,1.85,1505,3975.708333333333,-1.0695187165775408,2.77777777777778,-31.2267657992565,-20.258620689655164,-45.90643274853801,-51.187335092348285,-19.565217391304337,27.586206896551737,-4174.916451789056,2.973504821604731
AMBER,225154,INE371P01015,2025-09-09,7817.0,501584,3421215293.5111113,2.249836494440811,6.288666802637841,17.743636089772554,22.802607807713454,35.07045538977251,72.4826513387981,240.75107342908825,310.0291116997561,3803.240671777635,55.50620098646816
AMBICAAGAR,132335,INE792B01012,2025-09-09,26.72,4401,125834.12550000001,-1.6924208977189141,-0.3728560775540694,-7.988980716253445,-1.1102886750555172,-18.759501368197025,-11.58173395102581,-18.784194528875382,112.06349206349206,-1205.7679077555808,22.52405715045212
AMBIKCO,131978,INE540G01014,2025-09-09,1457.2,5163,7678600.041666667,2.216610549943893,5.061283345349679,-10.436385986478177,12.014759012991002,-13.424234322549983,-14.91796578501781,-19.024200494568085,111.6485112563544,-846.4821963930317,24.88979736076121
