Symbol,Fincode,ISIN,Latest_Date,Latest_Close,Latest_Volume,1_Week,1_Month,3_Months,6_Months,1_Year,3_Years,5_Years
DPSCLTD,200503,INE360C01024,2025-08-22,12.34,60273,0.7346938775510192,-5.729564553093965,-6.515151515151511,-11.223021582733816,-40.53012048192771,-1.6733067729083733,4.57627118644067
DPWIRES,270430,INE864X01013,2025-08-22,249.51,803063,20.39083232810615,9.108798320797613,-8.688014638609335,-2.7061805420159866,-40.486583184257604,-5.090935026032387,362.16253762445007
DRCSYSTEMS,301577,INE03RS01027,2025-08-22,17.39,15718,-0.1722158438576414,-5.949161709031898,-6.152185644900165,-21.276595744680847,-36.01913171449595,111.21457489878546,
DREAMFOLKS,305057,INE0JS101016,2025-08-22,154.13,155790,0.8836235109307464,7.836003638144538,-45.50436658063147,-42.86190917516219,-66.3471615720524,,
DREDGECORP,123618,INE506A01018,2025-08-22,616.15,19448,-1.761798469387766,-13.206085364135795,-16.37486427795874,5.2887901572111975,-34.12978404960445,121.91608139744284,100.89664166938377
DRREDDY,100124,INE089A01031,2025-08-22,1277.6,1229920,1.3646461440812294,2.421035754369073,3.8614746768555404,10.922035075533945,-8.337578292593685,51.18989858348224,42.27963695083243
DSPBANKETF,308867,INF740KA1RX3,2024-02-14,46.28,32388,0.4776378636560982,-4.891080969995881,,,,,
DSPGOLDETF,310449,INF740KA1SW3,2024-02-14,61.17,405354,-1.465850515463912,-1.9397242705995525,,,,,
DSPITETF,311244,INF740KA1SX1,2024-02-14,38.18,8548,-0.0785134781470849,2.6896180742334588,,,,,
DSPN50ETF,304716,INF740KA1CL0,2024-02-14,223.3,1130,-0.5522401353878955,-3.704342576221474,,,,,
DSPNEWETF,304128,INF740KA1QK2,2024-02-14,283.05,38063,0.2408187838651439,2.2542538203099634,,,,,
DSPPSBKETF,311477,INF740KA1SY9,2024-02-14,69.67,13530,3.6910254502158115,18.42597314295428,,,,,
DSPPVBKETF,311476,INF740KA1TA7,2024-02-14,23.08,58969,-1.5778251599147166,-7.047925896093436,,,,,
DSPQ50ETF,304715,INF740KA1QL0,2024-02-14,210.4,4634,-1.7235741977672931,-0.29853575321044185,,,,,
DSPSENXETF,311475,INF740KA1SZ6,2024-02-14,72.3,2316,0.13850415512464587,-1.6326530612244938,,,,,
DSPSILVETF,307178,INF740KA1RE3,2024-02-14,68.09,99354,-1.4759079727969846,-4.421673217293644,,,,,
DSSL,132365,INE417B01040,2025-08-22,1001.9,30081,1.7932435864871705,-3.440632228218961,-15.064428619871137,-7.960130448762113,-35.818839883411805,235.81364169599462,3384.869565217391
DSSL_1,312940,INE417B01040,2011-01-05,9.5,284157,-5.0,18.75,5.555555555555555,5.555555555555555,18.75,-68.33333333333333,11.76470588235294
DTIL,272702,INE341R01014,2025-08-22,199.63,5134,1.3864906043676941,0.9200748192710141,3.3281573498964843,1.7637763164602174,-22.374304934479145,-5.05112960760999,14.861910241657068
DUCON,228688,INE741L01018,2025-08-22,5.56,254865,3.925233644859813,-8.552631578947375,-7.33333333333334,-12.852664576802514,-37.66692022477728,-58.37271835080281,55.6860333679976
DUCON-RE,313181,INE741L20018,2024-09-18,1.28,8118410,,,,,,,
DVL,123736,INE477B01010,2025-08-22,349.75,7352,-0.2424415288077646,-2.955049944506098,4.80970931974828,2.4758277175505388,-24.914126234435383,46.861221918958634,436.42638036809814
DWARKESH,132610,INE366A01041,2025-08-22,40.87,150070,5.199485199485189,-11.171484459900023,-16.31859131859133,-5.851186362589264,-44.53792916270864,-58.12500000000001,28.927444794952677
DYCL,287365,INE600Y01019,2025-08-22,453.75,341423,16.09313035691441,2.058029689608632,10.900647684223397,38.23305407463823,65.04501227607528,518.820320490965,
DYNAMATECH,105242,INE221B01012,2025-08-22,6533.0,2617,1.396864814527394,-9.10608695652174,-3.571955719557195,1.162133494375153,-12.803230004337815,209.57683741648103,597.522955370489
DYNPRO,132707,INE256H01015,2025-08-22,391.35,52133,12.911136757068666,12.47305647363128,32.68350567892864,37.4122191011236,1.3860103626943063,14.530289727831441,87.23830842196011
E2E,288853,INE255Z01019,2025-08-22,2343.8,39861,13.578212831944189,-1.1346859577339874,-21.83946376763263,6.822843079166869,-6.43139446684498,1047.5152998776011,8845.801526717558
EASEMYTRIP,296479,INE07O001026,2025-08-22,8.95,34375654,-2.61153427638738,-14.107485604606532,-18.857660924750682,-26.759410801964002,-54.911838790932,-63.296168140458796,
EASTSILK,190022,INE962C01035,2025-08-22,30.61,331,1600.5555555555552,1600.5555555555552,1600.5555555555552,1600.5555555555552,1600.5555555555552,565.4347826086956,2561.739130434783
EBANKNIFTY,313187,INF754K01TE4,2025-08-22,55.68,1874,-0.017956545160707507,-2.759343346140409,0.7418129184005728,14.191960623461858,,,
EBBETF0425,299310,INF754K01LD3,2025-04-08,1290.83,8225,0.1419705197827717,0.6966222014197547,1.9009275705545632,3.7527930940247742,7.572752425080827,,
EBBETF0430,296710,INF754K01KO2,2025-08-22,1528.49,8064,-0.07583434118916627,-0.15546715266481687,0.7135985662137716,5.006835622179025,10.075760849212871,,
EBBETF0431,299309,INF754K01LE1,2025-08-22,1368.33,8063,0.09363227387439908,-0.20857795053932185,0.5238025271818896,5.000115103938845,9.718313247215592,,
EBBETF0433,308549,INF754K01QX0,2025-08-22,1247.42,12246,-0.10810637667464057,-0.29095327162565127,-0.4151298877552505,4.649328859060409,8.946881168230018,,
EBGNG,313398,INE18JU01028,2025-08-22,344.85,1584688,7.079646017699118,,,,,,
ECAPINSURE,313264,INF754K01TX4,2025-08-22,23.56,47502,1.7271157167530162,-0.8417508417508537,6.078343088698775,28.04347826086957,,,
ECLERX,200017,INE738I01010,2025-08-22,3897.5,40482,-2.494245972180522,5.85854744961703,16.107602478550994,24.961926289296084,45.30169440975265,162.12253682157507,693.572689018597
ECOSMOBLTY,313171,INE06HJ01020,2025-08-22,292.05,71102,6.938850238008051,-17.336541183130482,7.111420817134888,56.578383015226244,,,
EDELWEISS,132922,INE532F01054,2025-08-22,93.86,10267588,-2.513502285002079,-17.05549664192294,-6.569779016523984,-4.9615228837586125,-4.439014457340663,186.65300381756077,114.58231808200219
EDUCOMP,132696,INE216H01027,2025-08-18,1.65,29976,3.124999999999989,-10.81081081081082,-16.24365482233503,-4.624277456647403,-35.54687500000001,-49.23076923076923,-56.00000000000001
EFCIL,313425,INE886D01026,2025-08-22,336.95,123609,,,,,,,
EGOLD,312744,INF754K01SE6,2025-08-22,99.8,226665,-0.6965174129353262,-1.6748768472906432,3.9583333333333304,14.253005151688614,36.2457337883959,,
EICHERMOT,105200,INE066A01021,2025-08-22,5924.5,273421,2.784524635669674,8.87622898097951,9.712962962962964,19.386593315801676,20.085942171458683,70.99357818024389,172.98824093187852
EIDPARRY,100125,INE126A01031,2025-08-22,1178.0,164487,1.3246172372269132,-0.481540930979137,17.888416312234177,69.16780354706684,45.819149594602955,122.01281568036184,311.81611606362526
EIEL,313238,INE0LLY01014,2025-08-22,268.25,8150505,6.851224855606448,-3.472472112270593,17.63803008376091,14.31919880673343,,,
EIFFL,283943,INE546V01010,2025-08-22,237.98,11568,0.18101452325825232,-3.924101735970932,11.696235802121462,26.06876092599458,31.93990131396573,113.33930972658,153.17021276595744
EIHAHOTELS,123127,INE276C01014,2025-08-22,402.05,80306,3.527745590318009,3.461142563046832,3.661209230372563,16.18263256754804,-4.907757805108798,85.36191793453204,191.23505976095615
EIHOTEL,100840,INE230A01023,2025-08-22,406.2,1049812,3.5960214231063414,5.7950253939315015,8.711360899237258,26.79881379740907,6.656163844033075,162.06451612903226,348.69201863498563
EIMCOELECO,123708,INE158B01016,2025-08-22,2237.1,10514,-2.463376351587025,-2.8277299973937935,12.264766397350321,48.75324157191301,-15.61138459797431,531.9491525423729,548.9050036258158
EKC,132684,INE184H01027,2025-08-22,144.39,1314669,-5.60894292998628,4.5849630595393185,4.797503266076343,8.891402714932122,-24.200745445955178,21.081761006289295,331.65919282511203
ELAND,132820,INE311H01018,2019-09-23,4.7,2330,-2.083333333333326,4.444444444444448,-22.95081967213114,-17.543859649122805,-24.193548387096772,-83.15412186379928,-69.96805111821087
ELAND_1,312944,INE311H01018,2013-07-29,10.95,190,-13.095238095238098,-3.524229074889871,6.8292682926829205,-30.254777070063692,-31.775700934579447,-75.85446527012128,-66.9683257918552
ELDEHSG,123329,INE668G01021,2025-08-22,746.35,1850,1.974313430796563,-2.1051941238195115,-9.544297660889589,-3.3037507287685433,-23.977591036414562,21.22959473726956,
ELECON,105700,INE205B01031,2025-08-22,556.15,135169,0.6606334841628918,-6.497982515131133,-18.35131762460545,16.985696255784603,-8.37726523887974,222.12568780770346,3476.5273311897104
ELECTCAST,100128,INE086A01029,2025-08-22,103.26,779384,4.7899330221229945,-9.421052631578943,-3.078655903885865,1.894612196566017,-53.14244225620547,192.52124645892354,533.4969325153374
ELECTHERM,126608,INE822G01016,2025-08-22,781.65,31485,-1.9198193111236674,-26.605633802816904,-30.15993566833453,-2.5070159027128187,-22.072678331090174,836.6686638705811,554.1004184100418
ELFORGE,131144,INE158F01017,2015-01-27,6.65,1,0.0,-14.74358974358974,-13.636363636363633,23.148148148148145,70.51282051282053,-32.142857142857146,-68.87485283048007
ELGIEQUIP,122074,INE285A01027,2025-08-22,499.6,150203,1.318191036300953,-15.286138194150059,4.869857262804376,4.825849769198489,-22.835740211599354,8.337851024612393,341.7329796640141
ELGIRUBCO,190023,INE819L01012,2025-08-22,56.82,5518,4.333455747337495,-2.034482758620689,-9.088,-12.584615384615383,-44.87776484284051,83.88349514563109,207.96747967479678
ELGIRUBCO_1,312945,INE819L01012,2011-01-10,8.85,37310,-3.8043478260869534,-4.324324324324328,-25.94142259414226,-2.209944751381227,-11.940298507462696,-69.21739130434781,-80.13468013468012
ELIN,275037,INE050401020,2025-08-22,180.59,36360,0.027694693696694014,-0.539736740650983,-2.898161092590594,47.7823240589198,-16.238404452690165,,
ELLEN,313367,INE236E01022,2025-08-22,527.4,406985,5.63845768652979,-7.408707865168547,,,,,
ELNET,117477,INE033C01019,2014-09-24,66.85,1465,-6.0435699226985395,17.280701754385955,14.763948497854068,73.41115434500648,133.74125874125872,100.75075075075075,
EMAMILTD,131162,INE548C01032,2025-08-22,611.95,428662,5.082853953807851,5.481341032491609,2.7278831626657714,9.934429174526196,-24.422625663826107,26.435950413223154,71.3185890257559
EMAMIPAP,219649,INE830C01026,2025-08-22,97.1,55689,4.0951972555746075,-2.5491770373344105,1.040582726326743,4.995674740484418,-24.821926292969962,-42.4933372816109,28.524156187954997
EMAMIREAL,219957,INE778K01012,2025-08-22,120.6,25371,5.7987542766909375,1.1235955056179685,8.287689683038511,42.5531914893617,15.373576963551127,74.65604634322955,154.69904963041182
EMBDL,132832,INE069I01010,2025-08-22,99.69,1852686,6.643132220795884,-16.29020068855488,-5.694825465897263,-24.259231119890597,-29.879721460223674,,
EMCURE,313134,INE168P01015,2025-08-22,1493.1,65296,2.6326642837503407,4.764243614931228,16.248832139520385,49.94727592267134,9.835221421215227,,
EMIL,303575,INE02YR01019,2025-08-22,131.41,884776,10.22479449756752,-2.8463699541623497,8.005260129859451,0.6202143950995423,-41.300754902398715,,
EMKAY,132737,INE296H01011,2025-08-22,216.38,6131,1.083808278052879,-16.66795039667258,1.0177404295051387,1.5868544600938945,18.890109890109887,180.46662346079063,342.9477993858751
EMMBI,219415,INE753K01015,2025-08-22,102.7,9919,1.915252555324012,-8.662397723230162,-16.470109800732004,-8.180599016540002,-14.116072921893288,5.441478439425048,24.10876132930514
EMSLIMITED,310103,INE0OV601013,2025-08-22,556.9,63984,1.0616096542963476,-10.588424179176375,-14.46782368299801,-14.197673522841074,-33.57189717898253,,
EMUDHRA,235668,INE01QM01018,2025-08-22,749.35,171737,-0.4847277556440873,-9.825511432009625,-0.15988275264804902,-1.763240692186672,-3.1221719457013544,109.66703973139343,
EMULTIMQ,313224,INF754K01TF1,2025-08-22,41.19,19691,1.2785837226456749,-3.963627885287953,-1.9519162104260899,9.693741677762985,,,
ENDURANCE,215477,INE913H01037,2025-08-22,2834.0,90036,8.907847206210137,8.035986581274786,18.53772795716914,50.96550805699827,9.30690014270838,97.72552850066282,172.42141689897147
ENERGYDEV,132219,INE306C01019,2025-08-22,20.78,21355,1.365853658536591,2.0628683693516785,7.113402061855684,4.212637913741222,-26.41643059490084,22.59587020648969,192.6760563380282
ENGINERSIN,132178,INE510A01028,2025-08-22,191.51,1260974,0.6305501550102405,-20.403158769742312,-3.9857615562017528,13.078649031648546,-11.214649976819656,191.04863221884497,160.5578231292517
ENIL,132700,INE265F01028,2025-08-22,158.7,8075,-2.7692684720009866,7.658910521674237,8.23898513163278,7.893126657148675,-25.51044355785028,-8.265895953757232,0.6660323501427103
ENRIN,313360,INE1NPP01017,2025-08-22,3374.0,572409,6.324646267292717,12.070683584667512,,,,,
ENTERO,313061,INE010601016,2025-08-22,1229.5,43531,1.9147877984084805,2.6036885587916254,-13.85229820627803,-6.548094097974391,-4.012803497540799,,
EPACK,313043,INE0G5901015,2025-08-22,385.1,665859,6.1466372657111386,7.016812560789218,-0.15556131708580914,-1.205746536685477,51.88325774009071,,
EPIGRAL,210481,INE071N01016,2025-08-22,1845.3,68056,-1.2152034261241995,2.3574439760372754,-0.7262750161394448,6.167654335193605,-8.08656887405674,29.26795096322241,
EPL,100135,INE255A01020,2025-08-22,237.66,935260,3.218241042345275,2.250139827044697,-0.21832227726929643,0.04209462872537225,-5.727885759619198,44.08002424977266,-19.053133514986385
EQUAL200,313304,INF769K01OA1,2025-08-22,12.93,15334,1.7309205350117924,-1.6730038022813736,0.9367681498828979,,,,
EQUAL50,313337,INF769K01OO2,2025-08-22,316.99,286,1.271524871409865,0.15798287465638725,1.628674938283474,,,,
EQUAL50ADD,304128,INF740KA1QK2,2025-08-22,327.29,3430,1.4475234021449432,-0.033598045204629445,2.035789998752971,11.387537011196963,-0.5167330313991272,,
EQUIPPP,190057,INE217G01035,2025-08-22,18.0,4966,-10.447761194029857,-7.644946126218565,-15.453264443400656,-16.512059369202223,-27.154997976527724,-69.15167095115682,5042.857142857143
EQUITASBNK,273033,INE063P01018,2025-08-22,54.88,1786281,3.664525878352862,-12.388250319284799,-14.703139571028908,-8.027484498072731,-34.36976799808658,25.296803652968052,
ERIS,222255,INE406M01024,2025-08-22,1768.7,37828,4.998515880083113,0.02262059605271113,17.576281326863,38.271508423562516,42.76950397546113,159.32116413752658,221.93301783764113
EROSMEDIA,219947,INE416L01017,2025-06-30,7.81,21632,4.973118279569881,27.19869706840391,5.9701492537313365,-45.83911234396672,-60.39553752535497,-66.62393162393163,-56.36871508379888
ESABINDIA,100133,INE284A01012,2025-08-22,5426.5,2639,8.32418405030442,-6.124037713000606,4.395921508272412,14.981618620813869,-13.715108005183616,66.98207554427263,270.28317980211534
ESAFSFB,287810,INE818W01011,2025-08-22,29.47,284868,-0.5064145847400477,-9.323076923076927,-2.546296296296295,-4.2560103963612805,-43.2832948421863,,
ESCORTS,100495,INE042A01014,2025-08-22,3569.6,30566,4.9727981179238325,2.6100954352075347,1.6806243946903665,16.402530489793257,-6.310940801301827,103.22810213783482,216.51001950700478
ESG,300505,INF769K01GS9,2025-08-22,42.71,99647,1.52127406703114,-0.6513142591300328,1.2565196775723118,11.42708061570572,1.7146939747558914,,
ESILVER,312907,INF754K01SF3,2025-08-22,114.94,104600,-0.8881607312235933,-1.8361943803911567,17.645854657113606,16.583832031646207,32.51095227115518,,
ESSARSHPNG,226221,INE122M01019,2025-08-22,24.81,211477,-4.466692337312284,-15.612244897959185,-24.726941747572823,-6.553672316384188,-50.0201450443191,256.978417266187,140.87378640776694
ESSEN-RE2,313113,INE418N20035,2024-06-20,1.87,8442566,120.0,,,,,,
ESSENTIA,246727,INE418N01035,2025-08-22,1.96,1037413,0.0,-6.666666666666672,-18.333333333333332,-27.137546468401485,-54.94252873563218,-54.579625135710664,324.0533132383615
ESTER,100136,INE778B01029,2025-08-22,110.0,92057,4.295060206693848,-8.910235177211002,-8.864954432477218,-21.947065919250697,-28.0998758088764,-22.779922779922774,49.55812372535691
ETERNAL,252306,INE758T01015,2025-08-22,319.1,22869858,0.21984924623117008,5.644760801191859,34.32961481793307,,,,
ETHOS-RE,313361,INE04TZ20018,2025-06-30,793.6,12150,2.572056352591441,,,,,,
ETHOSLTD,223788,INE04TZ01018,2025-08-22,2544.5,19018,-8.154057175859085,-11.264167393199651,-5.598753465113544,1.507303414292312,-16.697758449356257,155.33263395909736,
EUREKAFORB,313178,INE0KCE01017,2025-08-22,550.7,84334,-1.0777797736662476,-1.7133678386578457,-12.891490034799114,6.621490803485004,,,
EUROBOND,313404,INE505V01016,2025-08-22,236.55,15626,-2.284368803701256,,,,,,
EUROTEXIND,121014,INE022C01012,2025-08-22,14.53,25420,3.416370106761556,0.27605244996548756,10.831426392067124,14.050235478806899,-1.1564625850340131,33.917050691244235,67.97687861271675
EVEREADY,131508,INE128A01029,2025-08-22,434.75,208975,5.971968312004875,4.032065087341475,38.609915510919826,38.12549642573471,-9.727990033222596,22.172263594211035,207.13528788413984
EVERESTIND,108906,INE295A01018,2025-08-22,614.75,10555,7.955044341030811,9.56157547674211,16.00150957637512,5.690707470128088,-45.86800510720733,-7.964668014072916,161.54009785152095
EVIETF,313323,INF109K1A153,2025-08-22,30.28,55769,3.9121482498284164,1.987201077803974,5.985299264963251,,,,
EVINDIA,313139,INF769K01LQ3,2025-08-22,30.21,111809,3.671928620452986,1.682935038707506,3.600823045267492,11.76470588235294,-9.2520276359267,,
EXCEL,218913,INE688J01023,2025-08-22,1.32,5700245,17.85714285714285,29.41176470588236,83.33333333333334,51.724137931034484,55.29411764705884,131.5789473684211,1550.0
EXCELINDUS,100650,INE369A01029,2025-08-22,1301.9,14347,7.488441215323649,-5.686757461605332,17.680556810991607,47.66630749163502,-13.116887450365375,-3.726983657472444,56.365601729521984
EXICOM,313069,INE777F01014,2025-08-22,144.03,269734,5.315881836794392,-15.376028202115153,-18.312889927276107,-11.647900783309629,-62.58262641499434,,
EXICOM-RE,313385,INE777F20014,2025-07-25,15.36,171905,-31.8544809228039,,,,,,
EXIDEIND,100086,INE302A01020,2025-08-22,396.05,1862967,5.768460408599285,1.0976388002552677,3.6373151903702827,8.417738844785108,-22.706869633099135,153.39091490722967,132.0152314001172
EXPLEOSOL,218926,INE201K01015,2025-08-22,1056.2,6878,-5.188509874326747,-14.422297844757736,3.462800607337025,5.125908231312829,-19.747739533470092,-20.496800903274366,151.74591824573952
EXXARO,287703,INE0GFE01026,2025-08-22,8.0,2119936,3.6269430051813503,-7.940161104718062,21.95121951219513,-2.200488997555009,-5.314238371404898,-24.09867172675521,
FACT,190024,INE188A01015,2025-08-22,1010.55,787368,4.861471412265218,7.163308589607631,12.289571642869038,43.05634201585504,-0.2024491408256042,757.4883326262197,1923.1231231231227
FAIRCHEMOR,299773,INE0DNW01011,2025-08-22,824.35,3685,-2.1543026706231427,-12.116204690831553,-1.2990900383141788,-14.308731808731807,-41.95740186586868,-58.71851369622916,
FAZE3Q,130079,INE963C01033,2025-08-22,483.2,22065,3.1266673780813097,-31.65004597213382,-25.125900674052843,38.61158921399884,-6.879938331084985,,
FCL,213133,INE045J01026,2025-08-22,255.05,124248,9.08896492728828,-7.271405199054717,8.278497134366376,-2.110919209364805,-31.336653654596848,-3.935969868173254,629.7567954220315
FCONSUMER,218963,INE220J01025,2025-08-18,0.44,2120699,0.0,-10.20408163265306,-4.347826086956525,-12.0,-37.14285714285714,-74.85714285714286,-95.88785046728972
FCSSOFT,132666,INE512B01022,2025-08-22,2.44,2064131,2.521008403361347,-9.629629629629639,-9.29368029739777,-15.86206896551724,-35.958005249343834,-24.923076923076927,442.22222222222223
FDC,131599,INE258B01022,2025-08-22,474.65,198260,-0.47179702243656957,-3.1919233122578086,1.7906926871112943,17.77915632754342,-10.612052730696803,82.27726574500768,45.042016806722685
FEDERALBNK,100469,INE171A01029,2025-08-22,196.34,2466153,0.2450730113346215,-7.739297965321177,-3.485228334070689,9.168751737559083,-3.433012000786932,78.73463814292218,251.23434704830055
FEDFINA,312909,INE007N01010,2025-08-22,142.03,2322404,5.075090626618342,14.236306603394194,51.514828248346504,51.54716175842937,17.331681123502687,,
FEL,123574,INE623B01027,2025-08-22,0.56,41610,0.0,-5.08474576271185,-5.08474576271185,-1.7543859649122628,-29.113924050632907,-72.0,-96.81818181818183
FELDVR,217890,IN9623B01058,2025-08-22,3.26,2634,-6.051873198847273,-5.507246376811605,-15.762273901808793,-29.74137931034483,-40.72727272727273,-58.47133757961783,-83.02083333333333
FIBERWEB,107910,INE296C01020,2025-08-22,48.1,221272,-3.3554350010046243,-3.4911717495987196,10.018298261665148,8.235823582358243,-6.656316708713369,20.099875156054946,
FIEMIND,132768,INE737H01014,2025-08-22,2056.7,45905,12.289801266652104,2.3030242737763493,27.81679199552545,48.81516587677724,37.177349429733866,168.15737149189997,555.9400414606921
FILATEX,126227,INE816B01035,2025-08-22,53.17,491579,1.9363496932515438,-8.924289140116478,8.665440425097081,24.900164435048158,-13.248490781530425,-6.432028156621207,284.59312839059675
FILATFASH,313097,INE185E01021,2025-08-22,0.54,31440333,1.8867924528301903,-19.402985074626866,12.50000000000001,0.0,-58.46153846153847,,
FINCABLES,100144,INE235A01022,2025-08-22,849.5,2822215,4.579588821863849,-7.90828771207112,-12.196382428940568,-7.15339636045686,-41.613113852709716,88.92471922606472,181.99170124481327
FINEORG,288451,INE686Y01026,2025-08-22,4783.5,19675,-0.3956272774596564,-10.389464416178047,3.9190979991744612,24.50546590317543,-13.592066402333833,-23.183157624274344,107.2573656845754
FINIETF,308339,INF109KC17L8,2025-08-22,30.08,287019,0.8718980549966399,-2.464332036316477,2.3825731790333537,17.270955165692005,15.293215791490985,,
FINOPB,302986,INE02NC01014,2025-08-22,265.0,227505,6.063638182909748,-5.136925004474681,7.387445799732539,9.95850622406639,-32.41520020402959,7.28744939271255,
FINPIPE,100940,INE183A01024,2025-08-22,211.72,1773366,12.84511246135806,1.8227288029625317,1.320826952526795,13.547141478064994,-26.46057658909343,47.18109141466806,127.63143747984087
FIRSTCRY,313155,INE02RE01045,2025-08-22,383.8,557154,3.6037251990822035,5.788313120176405,2.881651253183219,-5.269653214858686,-40.21806853582554,,
FISCHER,313381,INE771F01025,2025-08-22,1040.8,78893,4.771491846184818,6.984632779976351,,,,,
FIVESTAR,278701,INE128S01021,2025-08-22,588.75,430007,0.5207444084001971,-19.210977701543737,-15.257286793810723,-15.54902101412895,-20.15325150878145,,
FLAIR,312912,INE00Y201027,2025-08-22,312.05,97956,2.496304811955994,-3.4050456585667854,12.596521613624892,38.59649122807018,3.516337701111303,,
FLEXITUFF,208168,INE060J01017,2025-08-22,21.12,116,4.296296296296301,-39.65714285714285,-36.28959276018099,-44.4794952681388,-71.4941287623161,-24.436493738819316,167.34177215189874
FLFL,245775,INE452O01016,2025-08-18,1.55,4327,-5.487804878048772,-24.01960784313725,-8.823529411764701,-14.3646408839779,-30.803571428571434,-88.84892086330935,-98.74798061389339
FLUOROCHEM,295872,INE09N301011,2025-08-22,3424.2,61230,1.0267303947601265,-4.605098203092358,-14.943613691688618,-7.561482601301201,7.247557003257317,-0.4824459428040096,561.6811594202898
FMCGIETF,303076,INF109KC19V3,2025-08-22,59.57,592692,2.090831191088258,0.20185029436500831,-0.11737089201877982,8.289401926922382,-10.515247108307035,,
FMGOETZE,105744,INE529A01010,2025-08-22,533.1,50616,1.0999431063910616,-10.040499493756327,50.06333567909923,58.92085258607841,14.14195482282411,86.10577762262176,26.0879848628193
FMNL,222820,INE360L01017,2025-08-22,13.15,52178,2.8951486697965647,-7.26375176304654,-16.401780038143674,-31.18785975928833,57.863145258103245,173.95833333333337,-48.22834645669291
FOCUS,285242,INE593W01028,2025-08-22,95.77,29581,-1.5319761464116894,-4.497407259672921,-4.9712244492955,9.16448193320414,-8.989831797016068,319.124726477024,1981.9565217391307
FOODSIN,107552,INE976E01023,2025-08-22,90.12,113409,-5.435466946484778,-20.752725993668655,-7.881018092609622,-10.577495534828335,-37.23796921791211,19.760797342192696,
FORCEMOT,100033,INE451A01017,2025-08-22,20214.0,212903,2.7499618766837797,17.93465577596266,97.45054945054945,190.9200811709339,133.47463010660786,1552.6857983811628,1754.2402421685085
FORTIS,132843,INE061F01013,2025-08-22,934.4,1777906,0.2575107296137315,13.439358989923505,29.94923857868021,50.86784532170824,75.969868173258,215.67567567567565,579.0697674418604
FOSECOIND,100150,INE519A01011,2025-08-22,6469.0,240518,32.52074157533545,33.024881760230315,40.998256320836965,81.7977433360968,32.72738464063687,263.1311572034017,356.0451180824815
FRETAIL,209968,INE752P01024,2024-08-01,2.28,637191,-9.881422924901187,-23.232323232323242,-0.8695652173913052,-27.61904761904762,-34.85714285714286,-96.34028892455858,-99.44062806673209
FSC,225348,INE935Q01015,2025-08-18,2.11,2613,-5.381165919282516,-23.55072463768116,1.4423076923076827,11.052631578947366,-33.64779874213838,-92.22836095764274,-98.54733218588639
FSL,132809,INE684F01012,2025-08-22,368.15,534191,2.4916481069042287,5.790229885057465,-4.895375871867746,0.027170221437295448,15.788646013524135,247.96786389413987,516.1506276150627
FUSI-RE,313322,INE139R20012,2025-04-21,15.84,2570017,,,,,,,
FUSION,273557,INE139R01012,2025-08-22,167.19,672121,13.341468375025428,-7.338025827190604,-5.0757962868335875,5.116880003065256,-39.39452892487363,,
GABRIEL,105714,INE524A01029,2025-08-22,1192.9,283962,10.936482841997595,18.655194708310546,87.16560759394369,148.3914627798022,123.03449565298683,703.0292830696735,1094.692038057086
GACMDVR-RE,274321,INE224E20028,2024-08-08,0.42,1078149,-17.647058823529417,,,,,,
GAEL,124226,INE036B01030,2025-08-22,103.54,260594,1.2517113240758861,-6.93870213913356,-10.62580923608113,-4.200592153960022,-25.090435537548828,-29.360395701859105,118.32366895097526
GAIL,132155,INE129A01019,2025-08-22,176.81,6424964,1.6558385557408124,-5.139760716776643,-7.564826432455039,7.673101516351011,-21.60666836291602,108.04452535478737,170.50899955222002
GALAPREC,313176,INE0RE001014,2025-08-22,835.8,27366,3.166080355489721,-5.168207862937547,-5.8094325801544,-16.143272800240805,,,
GALAXYSURF,208190,INE600K01018,2025-08-22,2219.1,19606,-2.190585331452762,-14.35353145503667,0.6075168880627507,-2.4978580373031005,-24.280888524925786,-31.056016404138315,18.99297549466458
GALLANTT,132726,INE297H01019,2025-08-22,615.35,117342,-6.0247403787415905,-2.3796303640834457,29.193785429351248,83.82374906646753,70.76453448036631,855.5124223602485,1691.4119359534204
GALLANTT_1,312949,INE297H01019,2017-09-04,37.05,15,-5.000000000000007,-4.878048780487819,-7.375000000000006,-10.937500000000009,-11.890606420927469,66.14349775784751,55.34591194968551
GANDHAR,312910,INE717W01049,2025-08-22,150.36,52324,-0.07974481658690599,-10.754985754985741,-8.551271134898416,-1.1049723756905936,-31.50198168648352,,
GANDHITUBE,113108,INE524B01027,2025-08-22,773.2,2431,1.7971167138437356,-0.1033591731266091,12.13109999274891,23.48478799009823,-2.9861982434127925,94.46680080482898,255.33088235294122
GANECOS,114167,INE845D01014,2025-08-22,1360.9,23553,1.6127827969835091,-7.704306544591382,-13.224510616591207,-3.269599829412183,-32.07895590547251,117.11869814932996,410.17806935332715
GANESHBE,100153,INE388A01029,2025-08-22,95.68,60912,-2.1676891615541822,-1.2182531488746569,-13.458755426917508,-16.53872993719469,-42.72373540856031,-23.791318199920344,
GANESHHOUC,126367,INE460C01014,2025-08-22,899.85,29705,3.9928348549636046,0.6037229582424929,-12.363654070899877,-27.084515031196815,3.0048076923076925,172.6818181818182,2981.678082191781
