Symbol,Fincode,ISIN,Latest_Date,Latest_Close,Latest_Volume,Turnover,1_Week,1_Month,3_Months,6_Months,9_Months,1_Year,3_Years,5_Years,Raw_Score,Normalized_Score
AADHARHFC,313099,INE883F01010,2025-09-10,517.8,291837.0,130009978.73499998,0.465657741559949,2.180562407498758,17.13607058025109,24.876401784637643,18.017094017094006,18.435498627630366,,,2117.8999182835983,45.41607039146828
AAKASH,288691,INE087Z01024,2025-09-10,10.14,73011.0,689183.2783333333,-1.457725947521852,-0.5882352941176345,20.570749108204524,20.42755344418053,-6.0240963855421565,-20.966484801247073,-27.311827956989237,89.53271028037385,370.54636530417486,33.70101519134717
AAREYDRUGS,124412,INE198H01019,2025-09-10,72.69,74126.0,4051957.7742222226,4.409652398735985,10.320230687509481,32.961404792390695,99.0961380443714,21.555183946488295,3.8725350100028493,76.6464155528554,,4137.894322103546,58.95903420914341
AARON,290393,INE721Z01010,2025-09-10,202.23,13988.0,2626911.041444444,-4.486846455391301,-0.1579856825475298,2.7591463414634037,14.805563440249777,14.545454545454534,44.656652360515004,125.51435740172845,1370.7636363636364,1915.6488303967863,44.060086850050176
AARTECH,292026,INE01C001026,2025-09-10,57.92,23175.0,1506568.1250000002,-1.7972193964055532,-9.767876616295368,-18.318995910308836,-1.362397820163483,-27.19959778783308,-25.686425455478567,,,-1996.068497721749,17.834149718986602
AARTIDRUGS,124348,INE767A01016,2025-09-10,509.95,667772.0,288105592.09444445,3.9865415986949455,4.199019207192483,7.67525337837837,49.89711934156379,14.556890935639673,-5.451005840363407,8.627116838853977,-28.360200892073202,1870.5746465449479,43.757888962837065
AARTIIND,124208,INE769A01020,2025-09-10,388.9,638993.0,272446202.9236111,0.8950577247373172,3.734329154441184,-17.22890284133235,1.6067929457870616,-11.047575480329371,-34.72641826116146,-54.76855082577343,-23.91665851511298,-1564.3274233694483,20.728738801758425
AARTIPHARM,308020,INE0LRU01027,2025-09-10,900.35,268455.0,210641351.47916666,2.405595996360325,4.801536491677337,-1.9546989001415587,21.841802557683195,47.87714543812104,32.70690544623774,,,3018.386152971364,51.4533408272818
AARTISURF,299121,INE09EO01013,2025-09-10,487.2,4302.0,2258735.225,0.9113504556752231,3.7147418839808384,-15.047951176983437,10.626702997275208,-25.584237055139763,-25.99681020733653,-40.28834521659015,-7.4935455669190105,-1690.9843096848356,19.87957326675253
AARVEEDEN,114274,INE273D01019,2025-09-10,169.55,11692.0,1711011.177333333,-4.414251888600735,-3.3793024846136195,9.748203767234125,13.975531056735695,80.85333333333334,270.68211630957586,562.3046875,1324.7899159663866,9274.662054970233,93.39826800823643
AARVI,207660,INE754X01016,2025-09-10,124.41,14841.0,1689268.5799999998,-1.5276238720911879,20.622454915648632,10.862591338442343,20.645849495733117,-16.74362577795624,-14.582904222451088,13.512773722627742,245.58333333333331,-379.9166438693713,28.669568886089554
AAVAS,267615,INE216P01012,2025-09-10,1599.7,174692.0,314347966.5822222,-0.08119925046845437,-6.625029185150595,-12.460326146437563,-14.566477075489331,-3.85551582173873,-12.725388035680188,-30.84621203933859,20.964875798706945,-1018.1481822798194,24.39057355043599
ABAN,123204,INE421A01028,2025-09-10,43.98,44622.0,2086653.628,-0.7671480144404409,4.391170187514821,-18.676035502958584,10.032524393294967,-34.48532697750633,-44.03156019343344,-19.30275229357799,73.83399209486164,-2520.0437625856607,14.321180554324886
ABB,100002,INE117A01022,2025-09-10,5161.9,184147.0,1047666401.7572223,-0.5107547606198443,2.2765999603724913,-14.268393954492614,0.8469195377597063,-32.99062084185247,-31.50072322411986,55.729865898360295,474.5658949243099,-2307.9421581785437,15.743206451388941
ABBOTINDIA,100488,INE358A01014,2025-09-10,31255.0,20209.0,622937687.1122222,-4.052187260168841,-5.230442692540934,-1.0134600158353129,5.601919113423658,9.097255552161961,4.8892379044301535,71.01289094132322,85.82873790448444,628.6908845401995,35.43173378994
ABCAPITAL,242461,INE674K01013,2025-09-10,287.65,3230278.0,694905120.1352222,3.008057296329446,6.065634218289081,18.38910153516894,77.35372094457117,46.23049158659955,32.301536197221964,149.9131190269331,312.99353912419235,4828.164607219032,63.586921037966825
ABDL,313126,INE552Z01027,2025-09-10,508.35,171485.0,68971219.36527777,3.144973115552399,4.020871700429718,22.361294981345537,58.14279048063463,36.488119210632306,44.520255863539454,,,4322.323305241288,60.19553023152928
ABFRL,210591,INE647O01011,2025-09-10,88.82,8689521.0,729343249.2562046,9.102075912050113,18.981915606162072,18.11170212765956,10.754791972596124,-11.774721045224169,-16.14354892596846,-18.182219378299123,102.10329010278754,-262.0166238835647,29.460024395150096
ABGSEC,313135,INF209KC1134,2025-09-10,109.81,29.0,3128.8535,0.4298518383025415,-0.27245481790936077,0.18246510354894885,3.6041135956222354,5.081339712918663,7.593572408387223,,,452.5140523428642,34.25056395132603
ABINFRA,313226,INE00YB01017,2025-09-10,207.01,109927.0,13447229.013502404,-1.52697174388736,8.809461235216816,39.07289217332885,125.59938971229292,137.7372573343259,,,,,
ABLBL,313364,INE14LE01019,2025-09-10,145.21,1074489.0,,1.5099615519049259,8.763388510223967,,,,,,,,
ABMINTLLTD,224765,INE251C01025,2025-09-10,42.78,1372.0,74957.39066666666,-4.933333333333331,-18.40549303833683,-12.693877551020405,-12.693877551020405,-41.969614758545845,-28.05247225025227,-46.01892744479495,31.630769230769236,-2690.4729825145314,13.17854532988739
ABREL,100040,INE055A01016,2025-09-10,1793.6,50447.0,104491683.85722223,-1.3909505745230735,-3.268255851580203,-26.9081869676841,1.0308116937982288,-34.813737961112125,,,,,
ABSLAMC,209979,INE404A01024,2025-09-10,866.55,633819.0,459242334.8894508,3.965206958608273,2.169427577669042,13.364116385776152,50.60246449490625,6.950362774040353,20.262277313957718,87.87967294658915,,2260.730303481138,46.37367043983322
ABSLBANETF,296164,INF209KB17D5,2025-09-10,55.72,1414526.0,76263304.85744444,1.0152284263959432,-1.6937191249117869,-2.091020910209098,14.485309225395515,2.219776187855441,7.050912584053798,37.818451644818204,145.07389162561572,556.6036983240718,34.94842841404548
ABSLLIQUID,309831,INF209KB18T9,2025-09-10,1000.01,1670.0,1669998.1444444442,0.002000020000198183,0.002000020000198183,0.0009999999999990906,0.002000020000198183,0.0,0.0009999999999990906,,,0.07500030000293183,31.217206185615172
ABSLNN50ET,293838,INF209KB16D7,2025-09-10,70.81,7495.0,508245.94333333324,0.5252697331061962,2.519183437092818,0.6109690252912856,15.213146762121706,-6.632383966244728,-8.797011849562079,56.52077807250221,144.17241379310346,-70.82453532663409,30.741863360968864
ABSLPSE,313102,INF209KB19Z4,2025-09-10,9.74,74468.0,714400.4837777778,0.3089598352214146,-0.10256410256410037,-3.754940711462441,11.314285714285717,-5.802707930367502,-11.212397447584324,,,-266.34700007016374,29.430991578078363
ACC,100410,INE012A01025,2025-09-10,1848.8,146805.0,281899446.7083333,0.30926157018067635,3.504646736087779,-0.8952023586169953,-0.2804746494066907,-17.75983630257335,-24.333394724456177,-21.84646601285086,39.89633385040294,-1261.4997391535276,22.759033718700252
ACCELYA,132268,INE793A01012,2025-09-10,1409.7,8943.0,12368942.11069823,0.5348737697903294,1.7540060632308323,-1.96801112656467,10.439108464883073,-7.630100159383778,-18.45520239785837,29.140288300379623,42.5309776909983,-480.0706815068668,27.99809053676657
ACCURACY,288828,INE648Z01023,2025-09-10,7.11,88224.0,744414.5066666667,1.716738197424894,1.2820512820512928,-17.13286713286713,-13.608748481166465,-37.35682819383259,-31.634615384615383,-70.72266831377394,77.75000000000001,-2908.326338616964,11.717957066041224
ACE,132762,INE731H01025,2025-09-10,1125.9,606253.0,733884749.6322222,2.6531728665208005,11.629982153480078,-8.381479371795916,-2.201954397394129,-16.00268576544315,-10.876276418902862,265.730063342537,1653.738317757009,-1238.5186247603351,22.913109591449352
ACEINTEG,286680,INE543V01017,2025-09-10,26.23,88229.0,2256138.070277778,11.144067796610164,8.838174273858916,-2.0903322135125,26.531596719729862,-19.3419434194342,-23.8827626233314,-25.588652482269502,172.28373702422158,-728.6831193271512,26.331279359638067
ACI,293601,INE128X01021,2025-09-10,696.15,173690.0,105748358.16111113,1.4056809905316792,11.18830857690464,10.220075997466743,21.736469353851525,4.011653966831021,-3.5870092098885085,,,775.7565224893809,36.41772890448221
ACL,132141,INE666E01020,2025-09-10,95.56,10710.0,719041.435,0.5577186151741567,53.55937650650813,39.46293053123177,69.613063542776,14.101492537313435,9.499255185057875,1079.7530864197533,1720.1904761904764,2945.3508919788082,50.96367912566215
ACLGATI,132345,INE152B01027,2025-09-10,62.3,159812.0,10822264.435777778,0.03211303789337833,1.2020792722547025,-12.806158152554243,14.543114543114536,-35.75332577085697,-39.14827114670834,,,-2181.6953367269853,16.589622724514097
ACMESOLAR,313229,INE622W01025,2025-09-10,302.35,1097234.0,259082976.22877783,1.272818623346177,9.68619626337749,23.93933183029311,50.370517730143746,12.817164179104488,,,,,
ACUTAAS,232793,INE00FF01025,2025-09-10,1458.3,318344.0,,3.264410140206763,13.707602339181282,32.23612622415669,,,,,,,
ADANIENSOL,271875,INE931S01010,2025-09-10,811.75,1040743.0,851839761.7369443,6.291737593295791,2.493686868686869,-7.4348594560693355,3.6453013278855915,-2.4807784718885126,-19.945759368836292,-79.35056345552135,198.6571008094187,-617.8221481437287,27.074541874964936
ADANIENT,112599,INE423A01024,2025-09-10,2340.2,390490.0,935419337.3472222,2.25018569493599,2.4875186125952404,-8.000157251248183,5.36220791499707,-7.412316274653334,-21.63809268684705,-32.19170143718127,690.6081081081081,-820.0784242553045,25.71852354932162
ADANIGREEN,289554,INE364U01010,2025-09-10,963.35,1995294.0,1921086799.1466665,2.955006946670939,3.6863631471316327,-5.163417995668432,10.267269501516632,-19.613651535380512,-47.918581391577014,-58.40278077637204,58.276513595662536,-1652.185033071872,20.139701313804373
ADANIPORTS,132921,INE742F01042,2025-09-10,1389.1,2553605.0,3244074965.2847223,4.255478835184615,3.7106166940420944,-3.921704246783791,24.11543959971407,10.25040676217309,-4.424108985826351,53.178585212548924,305.5766423357664,789.2713076532327,36.50833818841467
ADANIPOWER,209867,INE814H01011,2025-09-10,634.45,6355659.0,3465348920.395,4.127687510257688,6.827748779255778,11.866349290311218,23.916015625000007,18.235184494968323,-0.4081312298877497,59.8110831234257,1596.3903743315511,1547.5263902912009,41.592026108200415
ADFFOODS,119183,INE982B01027,2025-09-10,233.92,333998.0,84081009.07344444,4.001422728081096,2.1172567337495063,-17.49435665914221,1.5454071887480352,-31.91092999563383,-9.961508852963826,64.37355069917784,222.51482145319176,-1895.563680981979,18.507979851404187
ADL,300014,INE0CHO01012,2025-09-10,86.71,1620.0,141544.16999999998,0.10390210113136597,-1.3089005235602158,-7.262032085561504,33.23601720958819,-13.290000000000008,-14.831548963756024,14.847682119205292,,-165.7923459388515,30.10515584310005
ADOR,117041,INE045A01017,2025-09-10,962.2,5782.0,,0.18742190753853272,-3.9289101892067206,-6.2731346191311,,,,,,,
ADROITINFO,132172,INE737B01033,2025-09-10,10.69,42757.0,576340.6061111111,1.2310606060605966,-2.4635036496350486,-8.788395904436868,-29.11140583554377,-49.095238095238095,-41.16675839295543,-12.679144488854021,154.6246795156946,-3710.0046986717975,6.343139688773134
ADSL,132875,INE102I01027,2025-09-10,165.04,103479.0,20546014.147499997,-4.380069524913095,2.0781791192478876,-13.209928481278926,-13.03156452547822,-36.449749711205236,-45.087339876892365,45.602117335685925,673.0210772833723,-3036.5559023474643,10.858247584334551
ADVANIHOTR,123269,INE199C01026,2025-09-10,60.68,26700.0,1639911.0333333334,-1.7168772270813124,8.260481712756471,-3.1753630126057155,-1.55743024010383,-14.281678203136044,-21.37859549105987,44.73464519976149,179.63133640552996,-1199.7636863919424,23.172940374686586
ADVENZYMES,207679,INE837H01020,2025-09-10,340.3,161926.0,50848407.33500001,0.3686771862557145,13.452242040340066,4.675484466318052,27.453183520599257,-9.830418653948056,-26.872246696035244,23.074141048824597,47.92436426863725,-261.96740080909507,29.46035440909235
AEGISLOG,100003,INE208C01025,2025-09-10,701.9,160327.0,123453883.15805557,0.02850220892118167,-0.7774950523042126,-12.50856964786538,-4.769011600298485,-9.955099422706866,-17.515717727246027,,,-1172.6829121342498,23.354502237052642
AEGISVOPAK,313346,INE0INX01018,2025-09-10,249.86,713667.0,,2.4100336093122485,3.8228205767472856,3.689255923973945,,,,,,,
AEROENTER,111076,INE065D01027,2025-09-10,86.27,75746.0,,-3.823857302118179,-11.135146271116607,,,,,,,,
AEROFLEX,232356,INE024001021,2025-09-10,176.69,496543.0,94297653.55833334,-1.8933925596890597,-3.585070391793077,1.3653835121335525,8.591973449695772,-22.26572811262649,-11.760886935677192,,,-841.0622352549397,25.577838509507856
AERONEU,229459,INE035801013,2025-09-10,108.93,86656.0,,2.4644906405794416,,,,,,,,,
AETHER,304714,INE0BWX01014,2025-09-10,744.7,142481.0,114831453.76444444,-1.5012234640565982,1.526925698704846,-5.554850982878879,-16.480681881904328,-16.28351413636107,-29.70217586255722,-15.379807965456498,,-1811.5416613122156,19.071301794338154
AFCONS,313222,INE101I01011,2025-09-10,447.1,711156.0,319212642.85333335,2.95912492803685,5.224758766768662,0.24663677130045353,-0.6665185514330149,-14.430622009569374,,,,,
AFFLE,229238,INE00WC01027,2025-09-10,2028.4,394621.0,678026621.2716668,6.51123713505566,2.3410696266397624,6.830989624479909,41.791618608227616,14.121750872060312,28.820017782293927,54.94614620731802,248.76803246273144,2333.4249000795817,46.86104817197518
AFFORDABLE,313216,INE692Z01013,2025-09-10,256.75,266323.0,119976736.01333332,-5.240819339361503,-34.55263828702524,-44.69574582660204,-36.86216648223288,-60.28922743793983,,,,,
AFIL,313120,INE916Y01027,2025-09-10,7.57,10138008.0,76774346.07226665,9.393063583815033,7.834757834757846,-6.888068880688812,13.340320407246594,-28.93353360871197,-32.7768404226978,,,-1729.919442986069,19.61853437449728
AFSL,303705,INE00ZE01026,2025-09-10,215.2,14928.0,,-4.5083422080227304,-2.3105905851377746,-14.765525982256023,,,,,,,
AGARIND,131921,INE204E01012,2025-09-10,899.6,46784.0,47116686.222222224,13.371140516698176,-4.879725085910651,-7.89864346045559,-5.692420589160284,-28.631495438318126,-24.920714404940743,36.94626274927691,762.0987062769526,-1934.6534560128305,18.245904170460335
AGARWALEYE,313281,INE943P01029,2025-09-10,426.9,179539.0,,1.233104102442492,-4.325414612281491,14.66559226430297,0.9339165385979403,,,,,,
AGI,100187,INE415A01038,2025-09-10,862.65,77660.0,66045364.54999998,-2.032820396343192,-5.6646071409043754,3.5905133593515437,29.439567859554344,-26.24716795622623,-9.118204804045519,135.4072861236185,1310.7113654946852,-349.85271244826873,28.87113119471926
AGIIL,313138,INE976R01025,2025-09-10,1173.7,102864.0,94166748.79333334,-0.14463161476944406,9.835298521429921,35.58597585629297,43.75650682834221,25.552910972641936,146.67927700714586,,,5840.911060950175,70.3768351849677
AGRITECH,200136,INE449G01018,2025-09-10,139.66,4202.0,664705.7425555555,-0.2428571428571453,0.8739617190321474,-14.176857371105509,4.029795158286776,-33.79787637466819,-33.80415205232723,54.32044198895027,349.0675241157556,-2290.414268544062,15.860721418099288
AGROPHOS,283500,INE740V01019,2025-09-10,41.14,20718.0,746307.249,-1.1532916866890843,10.561676968556839,6.359875904860396,38.61185983827494,-2.60416666666667,-8.820921985815596,0.9570552147239277,313.4673366834171,738.0915175098363,36.165205531810535
AGSTRA,222276,INE583L01014,2025-09-10,4.95,241705.0,4623749.509722222,-9.506398537477141,-6.603773584905653,3.5564853556485336,-60.526315789473685,-93.74288964732649,-95.33195020746888,-94.10011918951132,,-7014.562615039009,0.0
AHCL,313437,INE0Y8W01017,2025-09-10,106.64,1433581.0,,16.25422435408263,,,,,,,,,
AHLADA,290073,INE00PV01013,2025-09-10,56.67,23235.0,1638070.0816666665,-2.0228215767634885,-6.562242374278643,-13.056152193924522,-9.443911792905077,-43.61755049248831,-51.259998279865826,-54.70023980815347,25.933333333333337,-3266.7811612248024,9.314712441368581
AHLEAST,221823,INE926K01017,2025-09-10,150.05,17226.0,2524474.128,-10.009595777857742,1.922293166689317,1.3714362923929204,12.80258607728161,-13.799046360659496,13.485100589925892,-16.36008918617614,50.3005008347246,52.86778494710806,31.571153093070954
AHLUCONT,132811,INE758C01029,2025-09-10,945.7,38233.0,34069309.47694445,-2.0355311545035457,-0.8388382090804235,2.2875993726677946,29.008935270445413,-15.02762927355227,-23.93018018018018,99.1156963890936,281.2537794799436,-288.90702637706005,29.279738871921197
AIAENG,132683,INE212H01026,2025-09-10,3062.2,65941.0,218423756.02861112,-0.4259747016551349,-1.6223857101551709,-11.256013446936768,-2.632750397456286,-12.222668119016229,-30.157716475270558,20.145169200588516,75.20812473179802,-1423.056293274335,21.67588489272885
AIIL,313090,INE206F01022,2025-09-10,3113.4,59133.0,127100240.23833333,-1.7017649101758625,8.19432860717265,24.645688205620942,112.24350671484082,70.11720350790918,91.41126925086841,,,7973.200112273554,84.67267353792948
AIRAN,284972,INE645W01026,2025-09-10,26.15,140249.0,4032034.0842222213,1.7113963438350748,-1.6917293233082813,-12.100840336134459,0.30686612965093324,-26.64796633941094,-32.74176954732511,38.35978835978836,117.91666666666664,-1998.6861064519453,17.816600076148564
AIROLAM,287340,INE801L01010,2025-09-10,108.49,889.0,95837.7066111111,-0.8227443093518656,0.9678920428106021,-6.779515380649596,13.423941453214832,-22.53480899678687,-17.922529883492217,47.30482009504411,341.01626016260155,-1103.4112261552943,23.818931215186566
AJANTPHARM,132331,INE031B01049,2025-09-10,2593.8,33869.0,90116245.5538889,1.4193548387096846,-2.094892990601291,-4.9994506098230955,2.1885157096424774,-7.610108817610274,-24.301765650080252,86.09556607834699,158.58699986707344,-839.7641083045187,25.586541744668835
AJAXENGG,313290,INE274Y01021,2025-09-10,681.3,69398.0,,-0.9882284551664101,-4.639932815452458,11.505728314238945,15.445225790053374,,,,,,
AJMERA,113349,INE298G01027,2025-09-10,984.7,68002.0,61358110.152777776,1.6674410200815746,13.248993674525595,2.7816919784980003,25.743838590218367,-12.209691080105205,44.56433971959188,260.7620443304635,1040.3590040532715,983.5474786602826,37.81085424965197
AJOONI,287916,INE820Y01021,2025-09-10,5.15,577644.0,3607290.5060000005,-0.7707129094412337,-1.340996168582364,-8.362989323843411,-19.278996865203755,-32.76762402088772,-44.564047362755645,-19.01948807790005,9.527213545432692,-2879.625601130978,11.910379900767035
AKASH,284807,INE737W01013,2025-09-10,28.87,34481.0,984007.2843333335,8.16785312851255,9.897221164826805,-1.0962658444672841,12.247278382581657,-17.77271432640273,-26.069142125480145,-37.10239651416122,-88.21392120840987,-1052.488313761121,24.160341646196063
AKG,289778,INE00Y801016,2025-09-10,12.28,51744.0,746203.0986666667,-2.4622716441620374,-3.383162863886715,-9.439528023598829,-7.390648567119158,-36.20779220779221,-45.63966356795042,-56.054446096454015,-6.100674664507779,-2748.0277457997795,12.792671945667633
AKI,288432,INE642Z01026,2025-09-10,9.18,55144.0,535206.2191111111,-1.8181818181818175,-8.108108108108112,16.20253164556961,12.776412776412766,-40.0,-54.55445544554456,,,-1885.534417280251,18.575220609682315
AKSHAR,289097,INE256Z01025,2025-09-10,0.55,3361033.0,2027263.071166667,-1.785714285714287,5.7692307692307745,-6.77966101694914,-6.77966101694914,-25.67567567567567,-67.06586826347305,-91.70644537465424,,-2765.0197508362526,12.678749793723284
AKSHARCHEM,124598,INE542B01011,2025-09-10,278.05,1790.0,463141.51722222223,1.9431714023831388,1.5336863246302677,9.71471412224283,35.317305820517824,-8.234323432343231,-20.95238095238095,-25.81376734258271,22.273526824978017,362.04307898136534,33.644005281426935
AKSHOPTFBR,132351,INE523B01011,2025-09-10,7.77,287780.0,2671653.5933333333,-5.7038834951456385,-1.6455696202531744,-14.14364640883979,-0.6393861892583211,-46.998635743519785,-12.203389830508476,-36.31147540983606,17.727272727272727,-2477.1333451008823,14.608871564903295
AKUMS,313149,INE09XN01023,2025-09-10,468.7,137939.0,73864456.99694443,-1.1285729353443776,-2.282914625247574,-17.678053921138144,-8.143067123958845,-20.464958425250295,-48.54821889236512,,,-2412.2615947322633,15.043801367862178
AKZOINDIA,100710,INE133A01011,2025-09-10,3391.2,5716.0,19143037.9567641,0.5216978894948989,-1.7840593141798065,9.722956937521692,13.389168076672695,-0.1495270336474488,-7.924252964573116,75.44479939364837,76.6520184765096,431.1775778592974,34.10751449466355
ALANKIT,131082,INE914E01040,2025-09-10,13.96,155480.0,2525029.751111111,-0.14306151645207132,-5.9299191374663005,-11.477488902980335,-8.578912901113286,-39.251523063533504,-46.4723926380368,6.973180076628354,-21.573033707865168,-2941.619629029754,11.49474366179659
ALBERTDAVD,124075,INE155C01010,2025-09-10,803.8,1961.0,1830648.5169444445,0.3370365747097655,-0.6304858449746598,-6.600046479200565,-0.5444196980945423,-43.02523390983839,-48.50076883649411,45.22131887985545,93.26761240682856,-2863.331529106049,12.019622791469555
ALEMBICLTD,106235,INE426A01027,2025-09-10,104.66,235257.0,25496741.380193993,-1.4036740461611013,-3.893480257116629,-10.480894368934742,15.459246079077795,-27.508160341345267,-32.36510442577621,40.29359047850149,-1.1523662093221203,-1584.2349068445924,20.595269952589838
ALICON,131147,INE062D01024,2025-09-10,840.95,8068.0,6843237.259999999,-0.46162040598922616,4.810868075029603,-7.072213934471518,21.718048921696347,-26.1612081833348,-41.76448183927149,-1.227390180878545,151.25485509411416,-1563.700770188497,20.7329401705047
ALIVUS,301987,INE03Q201024,2025-09-10,954.65,194703.0,,1.845628633914755,2.938322191071814,-7.207426127527214,-6.772460937500002,,,,,,
ALKALI,200059,INE773I01017,2025-09-10,90.88,7498.0,708640.9786666665,6.143424433543554,5.087881591119324,-10.357072400868022,9.099639855942375,-25.434853954709553,-27.033319951826577,-2.5937834941050393,97.78019586507071,-1640.3751867592482,20.21887991004291
ALKEM,212427,INE540L01014,2025-09-10,5320.5,190853.0,961638075.5077778,0.5385487528344671,9.825575394777584,9.780253791395852,13.034980188869655,-0.9688136918223224,-15.772893135027749,66.33579791474527,83.40859733186252,117.9146851854139,32.00725718064338
ALKYLAMINE,106767,INE150B01039,2025-09-10,2068.8,26085.0,49512380.49583334,-1.896813353566009,-0.6149116064565587,3.512458721104787,27.216824498831638,4.659280619213848,-9.716555019747307,-31.380808650369822,62.39128387076518,766.4213209365839,36.355141455417424
ALLCARGO,132749,INE418H01029,2025-09-10,31.38,1690527.0,59351773.26133333,-2.242990654205615,-11.928150435026671,-11.68027019420209,3.8728897715988024,-41.9641205844276,-55.852560495216665,-58.354454253696254,30.996355972812843,-2871.519039496253,11.964729987429266
ALLDIGI,132633,INE835G01018,2025-09-10,981.0,17437.0,16696765.44472222,1.5107615894039759,-6.128893354384954,8.679997784301781,8.00396344819994,-1.143749685090948,,,,,
ALLTIME,313419,INE0GV601021,2025-09-10,278.9,650243.0,,-7.877786952931469,,,,,,,,,
ALMONDZ,131400,INE326B01035,2025-09-10,21.19,384014.0,9154339.073111111,8.444216990788139,2.864077669902912,-0.7494145199063238,6.966178697627474,-31.843036346091985,-26.98139214334941,47.579802669762046,950.7438016528927,-1686.570968966668,19.909162315884636
ALOKINDS,121070,INE270A01029,2025-09-10,18.55,23983557.0,443065569.9188334,0.9798584648884034,2.9411764705882417,-10.16949152542372,16.593337523570085,-18.568920105355577,-30.31555221637866,-9.512195121951216,-38.4742951907131,-1217.8834632940197,23.051457125770096
ALPA,132878,INE385I01010,2025-09-10,94.6,23104.0,2466888.5262222216,-2.019678922837911,2.170860784101945,-6.160103164368622,-11.298640412564472,-21.350182906551385,-20.22936166624505,44.8698315467075,248.4346224677716,-1716.7717468513033,19.70668252614671
ALPHA,304713,INF174KA1IA5,2025-09-10,48.99,846918.0,40573441.779,0.4923076923076964,2.1263289555972547,-1.9807923169267605,18.419144307469193,-13.338050592605693,-13.71961958436069,,,-418.2189051838533,28.4127730562911
ALPHAETF,312555,INF769K01KU7,2025-09-10,25.25,359494.0,8648147.439111112,0.7984031936127716,2.434077079107511,0.9192645883293382,20.75561932089909,-7.169117647058822,-11.372411372411367,,,3.3183936090553257,31.238951373694864
ALPHAGEO,126397,INE137C01018,2025-09-10,262.67,18200.0,5301408.233333333,6.094999596090154,5.7234856107868906,-3.9948830409356746,3.003803772401092,-29.673360107095043,-37.60807600950118,-20.354760460885384,61.54366543665438,-2021.107762295059,17.666275068692393
ALPL30IETF,299514,INF109KC17V7,2025-09-10,27.51,5823621.0,156426666.0085,1.2141280353200952,2.2296544035674524,-0.25380710659897293,11.69305724725945,-5.9165526675786495,-11.200774693350544,,,-196.99289108931944,29.895973157610694
ALPSINDUS,130715,INE093B01015,2025-09-10,1.77,10207.0,26871.061611111112,-5.347593582887705,3.5087719298245648,-37.234042553191486,-23.70689655172413,-48.24561403508772,-53.29815303430079,-23.04347826086956,26.42857142857144,-4554.398819010662,0.6819363715850445
AMANTA,313443,INE084K01015,2025-09-10,148.72,1593649.0,,,,,,,,,,,
